61.994 7 360559.40625 4813804.5 75. 31 
62.494 8 360462.40625 4813640. 30. 31 
62.994 9 360313.8125 4813652. 0. 31 
63.495 10 360470.375 4813740. 30. 31 
63.995 11 360170.5 4813757.5 75. 31 
64.494 0 360327. 4813637. 75. 31 
64.994 1 360285. 4813595. 75. 31 
65.495 2 360334.5 4813695. 75. 31 
65.995 3 360295.09375 4813785. 75. 31 
66.495 4 360417.3125 4813734. 75. 31 
66.995 5 360422. 4813583.5 75. 31 
67.495 6 360165.8125 4813664.5 75. 31 
67.995 7 360559.40625 4813804.5 75. 31 
68.495 8 360462.40625 4813640. 30. 31 
68.995 9 360313.8125 4813652. 0. 31 
69.494 10 360470.375 4813740. 30. 31 
69.995 11 360170.5 4813757.5 75. 31 
70.494 0 360327. 4813637. 75. 31 
70.995 1 360285. 4813595. 75. 31 
71.494 2 360334.5 4813695. 75. 31 
71.995 3 360295.09375 4813785. 75. 31 
72.495 4 360417.3125 4813734. 75. 31 
72.995 5 360422. 4813583.5 75. 31 
73.495 6 360165.8125 4813664.5 75. 31 
73.995 7 360559.40625 4813804.5 75. 31 
74.495 8 360462.40625 4813640. 30. 31 
74.995 9 360313.8125 4813652. 0. 31 
75.495 10 360470.375 4813740. 30. 31 
75.995 11 360170.5 4813757.5 75. 31 
76.495 0 360327. 4813637. 75. 31 
76.995 1 360285. 4813595. 75. 31 
77.495 2 360334.5 4813695. 75. 31 
77.995 3 360295.09375 4813785. 75. 31 
78.495 4 360417.3125 4813734. 75. 31 
78.995 5 360422. 4813583.5 75. 31 
79.495 6 360165.8125 4813664.5 75. 31 
79.994 7 360559.40625 4813804.5 75. 31 
80.495 8 360462.40625 4813640. 30. 31 
80.995 9 360313.8125 4813652. 0. 31 
81.494 10 360470.375 4813740. 30. 31 
81.995 11 360170.5 4813757.5 75. 31 
82.495 0 360327. 4813637. 75. 31 
82.995 1 360285. 4813595. 75. 31 
83.495 2 360334.5 4813695. 75. 31 
83.994 3 360295.09375 4813785. 75. 31 
84.495 4 360417.3125 4813734. 75. 31 
84.995 5 360422. 4813583.5 75. 31 
85.495 6 360165.8125 4813664.5 75. 31 
85.995 7 360559.40625 4813804.5 75. 31 
86.495 8 360462.40625 4813640. 30. 31 
86.995 9 360313.8125 4813652. 0. 31 
87.495 10 360470.375 4813740. 30. 31 
87.995 11 360170.5 4813757.5 75. 31 
88.495 0 360327. 4813637. 75. 31 
88.994 1 360285. 4813595. 75. 31 
89.495 2 360334.5 4813695. 75. 31 
89.995 3 360295.09375 4813785. 75. 31 
90.494 4 360417.3125 4813734. 75. 31 
90.994 5 360422. 4813583.5 75. 31 
91.495 6 360165.8125 4813664.5 75. 31 
91.995 7 360559.40625 4813804.5 75. 31 
92.495 8 360462.40625 4813640. 30. 31 
92.994 9 360313.8125 4813652. 0. 31 
93.495 10 360470.375 4813740. 30. 31 
93.994 11 360170.5 4813757.5 75. 31 
94.494 0 360327. 4813637. 75. 31 
94.994 1 360285. 4813595. 75. 31 
95.495 2 360334.5 4813695. 75. 31 
95.994 3 360295.09375 4813785. 75. 31 
96.495 4 360417.3125 4813734. 75. 31 
96.995 5 360422. 4813583.5 75. 31 
97.494 6 360165.8125 4813664.5 75. 31 
97.995 7 360559.40625 4813804.5 75. 31 
98.495 8 360462.40625 4813640. 30. 31 
98.995 9 360313.8125 4813652. 0. 31 
99.495 10 360470.375 4813740. 30. 31 
99.995 11 360170.5 4813757.5 75. 31 
100.495 0 360327. 4813637. 75. 31 
100.995 1 360285. 4813595. 75. 31 
101.495 2 360334.5 4813695. 75. 31 
101.995 3 360295.09375 4813785. 75. 31 
102.495 4 360417.3125 4813734. 75. 31 
102.995 5 360422. 4813583.5 75. 31 
103.494 6 360165.8125 4813664.5 75. 31 
103.995 7 360559.40625 4813804.5 75. 31 
104.495 8 360462.40625 4813640. 30. 31 
104.995 9 360313.8125 4813652. 0. 31 
105.494 10 360470.375 4813740. 30. 31 
105.995 11 360170.5 4813757.5 75. 31 
106.495 0 360327. 4813637. 75. 31 
106.995 1 360285. 4813595. 75. 31 
107.495 2 360334.5 4813695. 75. 31 
107.994 3 360295.09375 4813785. 75. 31 
108.494 4 360417.3125 4813734. 75. 31 
108.994 5 360422. 4813583.5 75. 31 
109.495 6 360165.8125 4813664.5 75. 31 
109.995 7 360559.40625 4813804.5 75. 31 
110.494 8 360462.40625 4813640. 30. 31 
110.995 9 360313.8125 4813652. 0. 31 
111.495 10 360470.375 4813740. 30. 31 
111.995 11 360170.5 4813757.5 75. 31 
112.495 0 360327. 4813637. 75. 31 
112.995 1 360285. 4813595. 75. 31 
113.495 2 360334.5 4813695. 75. 31 
113.995 3 360295.09375 4813785. 75. 31 
114.494 4 360417.3125 4813734. 75. 31 
114.995 5 360422. 4813583.5 75. 31 
115.494 6 360165.8125 4813664.5 75. 31 
115.995 7 360559.40625 4813804.5 75. 31 
116.495 8 360462.40625 4813640. 30. 31 
116.995 9 360313.8125 4813652. 0. 31 
117.494 10 360470.375 4813740. 30. 31 
117.994 11 360170.5 4813757.5 75. 31 
118.495 0 360327. 4813637. 75. 31 
118.995 1 360285. 4813595. 75. 31 
119.495 2 360334.5 4813695. 75. 31 
119.995 3 360295.09375 4813785. 75. 31 
120.495 4 360417.3125 4813734. 75. 31 
120.995 5 360422. 4813583.5 75. 31 
121.495 6 360165.8125 4813664.5 75. 31 
121.994 7 360559.40625 4813804.5 75. 31 
122.495 8 360462.40625 4813640. 30. 31 
122.995 9 360313.8125 4813652. 0. 31 
123.495 10 360470.375 4813740. 30. 31 
123.994 11 360170.5 4813757.5 75. 31 
124.495 0 360327. 4813637. 75. 31 
124.994 1 360285. 4813595. 75. 31 
125.495 2 360334.5 4813695. 75. 31 
125.994 3 360295.09375 4813785. 75. 31 
126.494 4 360417.3125 4813734. 75. 31 
126.995 5 360422. 4813583.5 75. 31 
127.494 6 360165.8125 4813664.5 75. 31 
127.994 7 360559.40625 4813804.5 75. 31 
128.495 8 360462.40625 4813640. 30. 31 
128.995 9 360313.8125 4813652. 0. 31 
129.495 10 360470.375 4813740. 30. 31 
129.994 11 360170.5 4813757.5 75. 31 
130.494 0 360327. 4813637. 75. 31 
130.995 1 360285. 4813595. 75. 31 
131.495 2 360334.5 4813695. 75. 31 
131.995 3 360295.09375 4813785. 75. 31 
132.495 4 360417.3125 4813734. 75. 31 
132.995 5 360422. 4813583.5 75. 31 
133.495 6 360165.8125 4813664.5 75. 31 
133.995 7 360559.40625 4813804.5 75. 31 
134.494 8 360462.40625 4813640. 30. 31 
134.995 9 360313.8125 4813652. 0. 31 
135.495 10 360470.375 4813740. 30. 31 
135.995 11 360170.5 4813757.5 75. 31 
136.495 0 360327. 4813637. 75. 31 
136.994 1 360285. 4813595. 75. 31 
137.495 2 360334.5 4813695. 75. 31 
137.995 3 360295.09375 4813785. 75. 31 
138.495 4 360417.3125 4813734. 75. 31 
138.995 5 360422. 4813583.5 75. 31 
139.495 6 360165.8125 4813664.5 75. 31 
139.995 7 360559.40625 4813804.5 75. 31 
140.495 8 360462.40625 4813640. 30. 31 
140.995 9 360313.8125 4813652. 0. 31 
141.495 10 360470.375 4813740. 30. 31 
141.995 11 360170.5 4813757.5 75. 31 
142.495 0 360327. 4813637. 75. 31 
142.995 1 360285. 4813595. 75. 31 
143.494 2 360334.5 4813695. 75. 31 
143.994 3 360295.09375 4813785. 75. 31 
144.494 4 360417.3125 4813734. 75. 31 
144.994 5 360422. 4813583.5 75. 31 
145.494 6 360165.8125 4813664.5 75. 31 
145.995 7 360559.40625 4813804.5 75. 31 
146.495 8 360462.40625 4813640. 30. 31 
146.994 9 360313.8125 4813652. 0. 31 
147.495 10 360470.375 4813740. 30. 31 
147.995 11 360170.5 4813757.5 75. 31 
148.494 0 360327. 4813637. 75. 31 
148.995 1 360285. 4813595. 75. 31 
149.495 2 360334.5 4813695. 75. 31 
149.995 3 360295.09375 4813785. 75. 31 
150.495 4 360417.3125 4813734. 75. 31 
150.995 5 360422. 4813583.5 75. 31 
151.494 6 360165.8125 4813664.5 75. 31 
151.995 7 360559.40625 4813804.5 75. 31 
152.495 8 360462.40625 4813640. 30. 31 
152.995 9 360313.8125 4813652. 0. 31 
153.495 10 360470.375 4813740. 30. 31 
153.995 11 360170.5 4813757.5 75. 31 
154.494 0 360327. 4813637. 75. 31 
154.994 1 360285. 4813595. 75. 31 
155.495 2 360334.5 4813695. 75. 31 
155.995 3 360295.09375 4813785. 75. 31 
156.495 4 360417.3125 4813734. 75. 31 
156.995 5 360422. 4813583.5 75. 31 
157.495 6 360165.8125 4813664.5 75. 31 
157.995 7 360559.40625 4813804.5 75. 31 
158.495 8 360462.40625 4813640. 30. 31 
158.994 9 360313.8125 4813652. 0. 31 
159.494 10 360470.375 4813740. 30. 31 
159.995 11 360170.5 4813757.5 75. 31 
160.495 0 360327. 4813637. 75. 31 
160.995 1 360285. 4813595. 75. 31 
161.494 2 360334.5 4813695. 75. 31 
161.995 3 360295.09375 4813785. 75. 31 
162.495 4 360417.3125 4813734. 75. 31 
162.994 5 360422. 4813583.5 75. 31 
163.495 6 360165.8125 4813664.5 75. 31 
163.994 7 360559.40625 4813804.5 75. 31 
164.495 8 360462.40625 4813640. 30. 31 
164.995 9 360313.8125 4813652. 0. 31 
165.494 10 360470.375 4813740. 30. 31 
165.995 11 360170.5 4813757.5 75. 31 
166.494 0 360327. 4813637. 75. 31 
166.994 1 360285. 4813595. 75. 31 
167.494 2 360334.5 4813695. 75. 31 
167.994 3 360295.09375 4813785. 75. 31 
168.495 4 360417.3125 4813734. 75. 31 
168.995 5 360422. 4813583.5 75. 31 
169.495 6 360165.8125 4813664.5 75. 31 
169.994 7 360559.40625 4813804.5 75. 31 
170.495 8 360462.40625 4813640. 30. 31 
170.995 9 360313.8125 4813652. 0. 31 
171.495 10 360470.375 4813740. 30. 31 
171.994 11 360170.5 4813757.5 75. 31 
172.495 0 360327. 4813637. 75. 31 
172.994 1 360285. 4813595. 75. 31 
173.495 2 360334.5 4813695. 75. 31 
173.994 3 360295.09375 4813785. 75. 31 
174.495 4 360417.3125 4813734. 75. 31 
174.994 5 360422. 4813583.5 75. 31 
175.495 6 360165.8125 4813664.5 75. 31 
175.995 7 360559.40625 4813804.5 75. 31 
176.495 8 360462.40625 4813640. 30. 31 
176.995 9 360313.8125 4813652. 0. 31 
177.495 10 360470.375 4813740. 30. 31 
177.994 11 360170.5 4813757.5 75. 31 
178.495 0 360327. 4813637. 75. 31 
178.995 1 360285. 4813595. 75. 31 
179.495 2 360334.5 4813695. 75. 31 
179.994 3 360295.09375 4813785. 75. 31 
180.495 4 360417.3125 4813734. 75. 31 
180.995 5 360422. 4813583.5 75. 31 
181.495 6 360165.8125 4813664.5 75. 31 
181.995 7 360559.40625 4813804.5 75. 31 
182.495 8 360462.40625 4813640. 30. 31 
182.995 9 360313.8125 4813652. 0. 31 
183.494 10 360470.375 4813740. 30. 31 
183.995 11 360170.5 4813757.5 75. 31 
184.494 0 360327. 4813637. 75. 31 
184.995 1 360285. 4813595. 75. 31 
185.495 2 360334.5 4813695. 75. 31 
185.995 3 360295.09375 4813785. 75. 31 
186.494 4 360417.3125 4813734. 75. 31 
186.994 5 360422. 4813583.5 75. 31 
187.495 6 360165.8125 4813664.5 75. 31 
187.994 7 360559.40625 4813804.5 75. 31 
188.495 8 360462.40625 4813640. 30. 31 
188.994 9 360313.8125 4813652. 0. 31 
189.495 10 360470.375 4813740. 30. 31 
189.994 11 360170.5 4813757.5 75. 31 
190.495 0 360327. 4813637. 75. 31 
190.994 1 360285. 4813595. 75. 31 
191.495 2 360334.5 4813695. 75. 31 
191.994 3 360295.09375 4813785. 75. 31 
192.495 4 360417.3125 4813734. 75. 31 
192.995 5 360422. 4813583.5 75. 31 
193.495 6 360165.8125 4813664.5 75. 31 
193.995 7 360559.40625 4813804.5 75. 31 
194.495 8 360462.40625 4813640. 30. 31 
194.995 9 360313.8125 4813652. 0. 31 
195.495 10 360470.375 4813740. 30. 31 
195.995 11 360170.5 4813757.5 75. 31 
196.494 0 360327. 4813637. 75. 31 
196.995 1 360285. 4813595. 75. 31 
197.495 2 360334.5 4813695. 75. 31 
197.995 3 360295.09375 4813785. 75. 31 
198.494 4 360417.3125 4813734. 75. 31 
198.994 5 360422. 4813583.5 75. 31 
199.495 6 360165.8125 4813664.5 75. 31 
199.994 7 360559.40625 4813804.5 75. 31 
200.495 8 360462.40625 4813640. 30. 31 
200.995 9 360313.8125 4813652. 0. 31 
201.494 10 360470.375 4813740. 30. 31 
201.995 11 360170.5 4813757.5 75. 31 
202.495 0 360327. 4813637. 75. 31 
202.995 1 360285. 4813595. 75. 31 
203.494 2 360334.5 4813695. 75. 31 
203.995 3 360295.09375 4813785. 75. 31 
204.494 4 360417.3125 4813734. 75. 31 
204.995 5 360422. 4813583.5 75. 31 
205.495 6 360165.8125 4813664.5 75. 31 
205.995 7 360559.40625 4813804.5 75. 31 
206.494 8 360462.40625 4813640. 30. 31 
206.995 9 360313.8125 4813652. 0. 31 
207.495 10 360470.375 4813740. 30. 31 
207.994 11 360170.5 4813757.5 75. 31 
208.495 0 360327. 4813637. 75. 31 
208.995 1 360285. 4813595. 75. 31 
209.495 2 360334.5 4813695. 75. 31 
209.994 3 360295.09375 4813785. 75. 31 
210.494 4 360417.3125 4813734. 75. 31 
210.994 5 360422. 4813583.5 75. 31 
211.495 6 360165.8125 4813664.5 75. 31 
211.994 7 360559.40625 4813804.5 75. 31 
212.495 8 360462.40625 4813640. 30. 31 
212.995 9 360313.8125 4813652. 0. 31 
213.495 10 360470.375 4813740. 30. 31 
213.995 11 360170.5 4813757.5 75. 31 
214.495 0 360327. 4813637. 75. 31 
214.995 1 360285. 4813595. 75. 31 
215.494 2 360334.5 4813695. 75. 31 
215.995 3 360295.09375 4813785. 75. 31 
216.495 4 360417.3125 4813734. 75. 31 
216.995 5 360422. 4813583.5 75. 31 
217.495 6 360165.8125 4813664.5 75. 31 
217.995 7 360559.40625 4813804.5 75. 31 
218.495 8 360462.40625 4813640. 30. 31 
218.994 9 360313.8125 4813652. 0. 31 
219.495 10 360470.375 4813740. 30. 31 
219.995 11 360170.5 4813757.5 75. 31 
220.494 0 360327. 4813637. 75. 31 
220.995 1 360285. 4813595. 75. 31 
221.495 2 360334.5 4813695. 75. 31 
221.995 3 360295.09375 4813785. 75. 31 
222.495 4 360417.3125 4813734. 75. 31 
222.995 5 360422. 4813583.5 75. 31 
223.494 6 360165.8125 4813664.5 75. 31 
223.995 7 360559.40625 4813804.5 75. 31 
224.494 8 360462.40625 4813640. 30. 31 
224.995 9 360313.8125 4813652. 0. 31 
225.495 10 360470.375 4813740. 30. 31 
225.995 11 360170.5 4813757.5 75. 31 
226.494 0 360327. 4813637. 75. 31 
226.994 1 360285. 4813595. 75. 31 
227.495 2 360334.5 4813695. 75. 31 
227.995 3 360295.09375 4813785. 75. 31 
228.495 4 360417.3125 4813734. 75. 31 
228.995 5 360422. 4813583.5 75. 31 
229.495 6 360165.8125 4813664.5 75. 31 
229.995 7 360559.40625 4813804.5 75. 31 
230.494 8 360462.40625 4813640. 30. 31 
230.995 9 360313.8125 4813652. 0. 31 
231.495 10 360470.375 4813740. 30. 31 
231.994 11 360170.5 4813757.5 75. 31 
232.494 0 360327. 4813637. 75. 31 
232.995 1 360285. 4813595. 75. 31 
233.494 2 360334.5 4813695. 75. 31 
233.995 3 360295.09375 4813785. 75. 31 
234.494 4 360417.3125 4813734. 75. 31 
234.994 5 360422. 4813583.5 75. 31 
235.495 6 360165.8125 4813664.5 75. 31 
235.995 7 360559.40625 4813804.5 75. 31 
236.495 8 360462.40625 4813640. 30. 31 
236.995 9 360313.8125 4813652. 0. 31 
237.495 10 360470.375 4813740. 30. 31 
237.995 11 360170.5 4813757.5 75. 31 
238.494 0 360327. 4813637. 75. 31 
238.994 1 360285. 4813595. 75. 31 
239.495 2 360334.5 4813695. 75. 31 
239.994 3 360295.09375 4813785. 75. 31 
240.495 4 360417.3125 4813734. 75. 31 
240.995 5 360422. 4813583.5 75. 31 
241.495 6 360165.8125 4813664.5 75. 31 
241.994 7 360559.40625 4813804.5 75. 31 
242.495 8 360462.40625 4813640. 30. 31 
242.995 9 360313.8125 4813652. 0. 31 
243.495 10 360470.375 4813740. 30. 31 
243.996 11 360170.5 4813757.5 75. 31 
244.494 0 360327. 4813637. 75. 31 
244.994 1 360285. 4813595. 75. 31 
245.495 2 360334.5 4813695. 75. 31 
245.995 3 360295.09375 4813785. 75. 31 
246.495 4 360417.3125 4813734. 75. 31 
246.994 5 360422. 4813583.5 75. 31 
247.495 6 360165.8125 4813664.5 75. 31 
247.995 7 360559.40625 4813804.5 75. 31 
248.495 8 360462.40625 4813640. 30. 31 
248.995 9 360313.8125 4813652. 0. 31 
249.495 10 360470.375 4813740. 30. 31 
249.994 11 360170.5 4813757.5 75. 31 
250.495 0 360327. 4813637. 75. 31 
250.995 1 360285. 4813595. 75. 31 
251.494 2 360334.5 4813695. 75. 31 
251.994 3 360295.09375 4813785. 75. 31 
252.494 4 360417.3125 4813734. 75. 31 
252.994 5 360422. 4813583.5 75. 31 
253.495 6 360165.8125 4813664.5 75. 31 
253.995 7 360559.40625 4813804.5 75. 31 
254.495 8 360462.40625 4813640. 30. 31 
254.995 9 360313.8125 4813652. 0. 31 
255.495 10 360470.375 4813740. 30. 31 
255.995 11 360170.5 4813757.5 75. 31 
256.495 0 360327. 4813637. 75. 31 
256.995 1 360285. 4813595. 75. 31 
257.495 2 360334.5 4813695. 75. 31 
257.995 3 360295.09375 4813785. 75. 31 
258.497 4 360417.3125 4813734. 75. 31 
258.995 5 360422. 4813583.5 75. 31 
259.495 6 360165.8125 4813664.5 75. 31 
259.994 7 360559.40625 4813804.5 75. 31 
260.494 8 360462.40625 4813640. 30. 31 
260.994 9 360313.8125 4813652. 0. 31 
261.494 10 360470.375 4813740. 30. 31 
261.995 11 360170.5 4813757.5 75. 31 
262.498 0 360327. 4813637. 75. 31 
262.995 1 360285. 4813595. 75. 31 
263.495 2 360334.5 4813695. 75. 31 
263.995 3 360295.09375 4813785. 75. 31 
264.495 4 360417.3125 4813734. 75. 31 
264.994 5 360422. 4813583.5 75. 31 
265.495 6 360165.8125 4813664.5 75. 31 
265.994 7 360559.40625 4813804.5 75. 31 
266.494 8 360462.40625 4813640. 30. 31 
266.994 9 360313.8125 4813652. 0. 31 
267.494 10 360470.375 4813740. 30. 31 
267.994 11 360170.5 4813757.5 75. 31 
268.494 0 360327. 4813637. 75. 31 
268.995 1 360285. 4813595. 75. 31 
269.495 2 360334.5 4813695. 75. 31 
269.995 3 360295.09375 4813785. 75. 31 
270.494 4 360417.3125 4813734. 75. 31 
270.995 5 360422. 4813583.5 75. 31 
271.495 6 360165.8125 4813664.5 75. 31 
271.994 7 360559.40625 4813804.5 75. 31 
272.494 8 360462.40625 4813640. 30. 31 
272.995 9 360313.8125 4813652. 0. 31 
273.495 10 360470.375 4813740. 30. 31 
273.994 11 360170.5 4813757.5 75. 31 
274.495 0 360327. 4813637. 75. 31 
274.995 1 360285. 4813595. 75. 31 
275.495 2 360334.5 4813695. 75. 31 
275.995 3 360295.09375 4813785. 75. 31 
276.495 4 360417.3125 4813734. 75. 31 
276.994 5 360422. 4813583.5 75. 31 
277.495 6 360165.8125 4813664.5 75. 31 
277.995 7 360559.40625 4813804.5 75. 31 
278.494 8 360462.40625 4813640. 30. 31 
278.996 9 360313.8125 4813652. 0. 31 
279.495 10 360470.375 4813740. 30. 31 
279.994 11 360170.5 4813757.5 75. 31 
280.495 0 360327. 4813637. 75. 31 
280.995 1 360285. 4813595. 75. 31 
281.495 2 360334.5 4813695. 75. 31 
281.995 3 360295.09375 4813785. 75. 31 
282.495 4 360417.3125 4813734. 75. 31 
282.994 5 360422. 4813583.5 75. 31 
283.494 6 360165.8125 4813664.5 75. 31 
283.995 7 360559.40625 4813804.5 75. 31 
284.495 8 360462.40625 4813640. 30. 31 
284.994 9 360313.8125 4813652. 0. 31 
285.495 10 360470.375 4813740. 30. 31 
285.994 11 360170.5 4813757.5 75. 31 
286.495 0 360327. 4813637. 75. 31 
286.994 1 360285. 4813595. 75. 31 
287.495 2 360334.5 4813695. 75. 31 
287.995 3 360295.09375 4813785. 75. 31 
288.496 4 360417.3125 4813734. 75. 31 
288.994 5 360422. 4813583.5 75. 31 
289.495 6 360165.8125 4813664.5 75. 31 
289.995 7 360559.40625 4813804.5 75. 31 
290.495 8 360462.40625 4813640. 30. 31 
290.995 9 360313.8125 4813652. 0. 31 
291.495 10 360470.375 4813740. 30. 31 
291.995 11 360170.5 4813757.5 75. 31 
292.495 0 360327. 4813637. 75. 31 
292.994 1 360285. 4813595. 75. 31 
293.495 2 360334.5 4813695. 75. 31 
293.995 3 360295.09375 4813785. 75. 31 
294.495 4 360417.3125 4813734. 75. 31 
294.998 5 360422. 4813583.5 75. 31 
295.495 6 360165.8125 4813664.5 75. 31 
295.997 7 360559.40625 4813804.5 75. 31 
296.495 8 360462.40625 4813640. 30. 31 
296.995 9 360313.8125 4813652. 0. 31 
297.494 10 360470.375 4813740. 30. 31 
297.995 11 360170.5 4813757.5 75. 31 
298.495 0 360327. 4813637. 75. 31 
298.995 1 360285. 4813595. 75. 31 
299.495 2 360334.5 4813695. 75. 31 
299.995 3 360295.09375 4813785. 75. 31 
300.496 4 360417.3125 4813734. 75. 31 
300.997 5 360422. 4813583.5 75. 31 
301.496 6 360165.8125 4813664.5 75. 31 
301.997 7 360559.40625 4813804.5 75. 31 
302.499 8 360462.40625 4813640. 30. 31 
302.999 9 360313.8125 4813652. 0. 31 
303.499 10 360470.375 4813740. 30. 31 
304.001 11 360170.5 4813757.5 75. 31 
304.500 0 360327. 4813637. 75. 31 
304.994 1 360285. 4813595. 75. 31 
305.502 2 360334.5 4813695. 75. 31 
305.994 3 360295.09375 4813785. 75. 31 
306.495 4 360417.3125 4813734. 75. 31 
306.995 5 360422. 4813583.5 75. 31 
307.494 6 360165.8125 4813664.5 75. 31 
307.995 7 360559.40625 4813804.5 75. 31 
308.495 8 360462.40625 4813640. 30. 31 
308.994 9 360313.8125 4813652. 0. 31 
309.494 10 360470.375 4813740. 30. 31 
309.994 11 360170.5 4813757.5 75. 31 
310.495 0 360327. 4813637. 75. 31 
310.995 1 360285. 4813595. 75. 31 
311.495 2 360334.5 4813695. 75. 31 
311.995 3 360295.09375 4813785. 75. 31 
