686.677 2 0 1 125 0 
688.677 2 0 1 125 0 
690.678 2 0 1 125 0 
692.677 2 0 1 125 0 
694.679 2 0 1 125 0 
696.677 2 0 1 125 0 
698.677 2 0 1 125 0 
700.678 2 0 1 125 0 
702.677 2 0 1 125 0 
704.678 2 0 1 125 0 
706.677 2 0 1 125 0 
708.677 2 0 1 125 0 
710.677 2 0 1 125 0 
712.677 2 0 1 125 0 
714.678 2 0 1 125 0 
716.677 2 0 1 125 0 
718.677 2 0 1 125 0 
720.678 2 0 1 125 0 
722.679 2 0 1 125 0 
724.679 2 0 1 125 0 
726.677 2 0 1 125 0 
728.678 2 0 1 125 0 
730.678 2 0 1 125 0 
732.677 2 0 1 125 0 
734.677 2 0 1 125 0 
736.678 2 0 1 125 0 
738.678 2 0 1 125 0 
740.677 2 0 1 125 0 
742.677 2 0 1 125 0 
744.677 2 0 1 125 0 
746.677 2 0 1 125 0 
748.678 2 0 1 125 0 
750.677 2 0 1 125 0 
